Date,Close,High,Low,Open,Volume
,GOOG,GOOG,GOOG,GOOG,GOOG
2015-03-18,27.654579162597656,27.668418931604545,27.036737463775435,27.30858682810422,42690887
2015-03-19,27.57994842529297,27.718837711040102,27.488753410200033,27.64914538920611,23945563
2015-03-20,27.69708824157715,27.764311334125466,27.63234004786573,27.760851391519264,52337299
2015-03-23,27.620473861694336,27.7959420956637,27.473180524258765,27.700547893233665,32876014
2015-03-24,28.182960510253906,28.400441550375998,27.739104675334904,27.80583052354568,51665459
2015-03-25,27.619243621826172,28.285276954491927,27.617020183121948,28.198284915189106,43045859
2015-03-26,27.440563201904297,27.624925206483233,27.217149221603872,27.560175121151172,31452115
2015-03-27,27.10297203063965,27.445997917859895,27.092592203043115,27.333303997296795,37949906
2015-03-30,27.28536033630371,27.35653494694125,27.094570028585704,27.265094148193107,25750504
2015-03-31,27.086170196533203,27.41782746191503,27.022902399960053,27.18502435616704,31760961
2015-04-01,26.817283630371094,27.24136860943109,26.666034979796372,27.11582374030521,39261497
2015-04-02,26.469810485839844,26.732764250122546,26.386624384984138,26.732764250122546,34327989
2015-04-06,26.530851364135742,26.612160015736087,26.175222201679784,26.306204663383507,26488525
2015-04-07,26.543455123901367,26.82370859075602,26.493040166681933,26.59584962209994,26057345
2015-04-08,26.770326614379883,26.88104477807044,26.61067767752827,26.61067767752827,23570536
2015-04-09,26.72930335998535,26.78713356082851,26.467833788095213,26.741658947735377,31157308
2015-04-10,26.691246032714844,26.803939967557383,26.55779244004878,26.803939967557383,28189181
2015-04-13,26.649723052978516,26.891423669732678,26.557788788599606,26.61215904342211,32906096
2015-04-14,26.21575164794922,26.570639650146763,26.10216910984658,26.50539610083597,52082601
2015-04-15,26.321523666381836,26.430264167358892,25.861357023280988,26.132217560028106,46376979
2015-04-16,26.384300231933594,26.472776451321646,26.177200914831513,26.191534153124973,25997180
2015-04-17,25.90238380432129,26.188566433422604,25.75212398028536,26.13024276716873,43037837
2015-04-20,26.46239471435547,26.497487606688413,25.924625114008293,25.978995369103302,33585958
2015-04-21,26.392704010009766,26.660600001456544,26.378121202235008,26.56767501515787,36895018
2015-04-22,26.659364700317383,26.744133300872864,26.282975854010186,26.413958325500822,31871263
2015-04-23,27.036739349365234,27.232471888485684,26.70211753399472,26.740176901417996,83697161
2015-04-24,27.929397583007812,28.229915338147777,27.543370088698722,27.98080136368153,98650102
2015-04-27,27.52581214904785,28.050190094408894,27.418260870976315,27.92330851367403,47960000
2015-04-28,27.442052841186523,27.558030882383026,27.27780008892957,27.489633672994277,29820000
2015-04-29,27.214065551757812,27.44205500726337,27.106264689430837,27.282958124525063,33976000
2015-04-30,26.632190704345703,27.18977461575704,26.518691356113234,27.154088050517615,41644000
2015-05-01,26.65994644165039,26.74122862226102,26.37248004475889,26.686213644907433,35364000
2015-05-04,26.80268669128418,26.96575018967698,26.519186942542127,26.691170664312445,26160000
2015-05-05,26.30805015563965,26.751142133124244,26.287778294955093,26.6753107781218,27662000
2015-05-06,25.9819278717041,26.386361178947926,25.826548069751343,26.329860120303014,31340000
2015-05-07,26.303089141845703,26.439883532867114,25.85949997738512,25.970520635290598,30926000
2015-05-08,26.675806045532227,26.82102721154955,26.020583663155605,26.59799325915812,30552000
2015-05-11,26.5509090423584,26.862165874591355,26.536040741723145,26.68324334632118,18106000
2015-05-12,26.2208194732666,26.4274480159327,26.033472076546158,26.347701060172568,32684000
2015-05-13,26.24956512451172,26.482610217358367,26.201736617991017,26.296153345612108,25046000
2015-05-14,26.684728622436523,26.714467113497193,26.3878466324619,26.455251231915394,28078000
2015-05-15,26.459217071533203,26.72804706720581,26.287233333734648,26.723388433791104,39426000
2015-05-18,26.38239288330078,26.50729113765365,26.21139987507079,26.36801994158733,40068000
2015-05-19,26.6331844329834,26.79674330635914,26.419072580041366,26.46566080539453,39338000
2015-05-20,26.727846145629883,26.908751982070378,26.415698828084942,26.68918743261191,28616000
2015-05-21,26.888431549072266,26.954350072996437,26.564785114959545,26.662423560750227,29254000
2015-05-22,26.76948356628418,26.971699266452724,26.739745073586842,26.771464998056498,23524000
2015-05-26,26.383386611938477,26.714469120447152,26.262453097626345,26.670853041750615,48130000
2015-05-27,26.753620147705078,26.791288145314645,26.353151648499253,26.407174019412178,30500000
2015-05-28,26.75312614440918,26.794263540056775,26.578168373426475,26.66539863461745,20596000
2015-05-29,26.372974395751953,26.69612545562954,26.34026375973385,26.633676330857682,51948000
2015-06-01,26.466154098510742,26.60493182921798,26.25650426475912,26.60493182921798,38086000
2015-06-02,26.723386764526367,26.91271747165916,26.334317162214504,26.413617912664087,38780000
2015-06-03,26.779394149780273,26.937500302758544,26.62079263886552,26.75957037892529,34340000
2015-06-04,26.6004695892334,26.79326968984222,26.482510126262596,26.65300777735702,26966000
2015-06-05,26.433443069458008,26.62525245314236,26.393296391753193,26.583122453175495,27764000
2015-06-08,26.111282348632812,26.472596770891908,26.082041107759256,26.432451984426876,30412000
2015-06-09,26.104345321655273,26.228748224608477,25.9219534002444,26.14746603972655,29106000
2015-06-10,26.599977493286133,26.682747648811056,26.236186229751546,26.23668158771097,36300000
2015-06-11,26.496885299682617,26.713475832422738,26.418079901538977,26.68596834129748,24350000
2015-06-12,26.383878707885742,26.42303277599991,26.27632555134788,26.347696786909314,19116000
2015-06-15,26.12962532043457,26.1841449461355,25.971023804220515,26.16927475414848,32654000
2015-06-16,26.17671012878418,26.250560062181744,26.04834245781573,26.18910164090624,21436000
2015-06-17,26.23172378540039,26.31697261996731,26.025541436996303,26.237176504220745,25884000
2015-06-18,26.60195541381836,26.67233404334923,26.307550247292195,26.317958434364176,36662000
2015-06-19,26.599977493286133,26.677296820578192,26.417585558219802,26.625751232609897,37870000
2015-06-22,26.6743221282959,26.94939704337058,26.641609596983628,26.743710054498667,25006000
2015-06-23,26.78782081604004,26.838324637240365,26.52860681520198,26.746188061366812,23950000
2015-06-24,26.656972885131836,26.76402880371608,26.548926250737086,26.76402880371608,25732000
2015-06-25,26.527612686157227,26.80863565475193,26.527612686157227,26.708023170066074,26714000
2015-06-26,26.35215950012207,26.653008128331848,26.335307877950193,26.62822699831874,42182000
2015-06-29,25.848106384277344,26.199508014329083,25.799534836467007,26.02108083994383,38756000
2015-06-30,25.798046112060547,26.082538488677454,25.79755075413328,26.071139584313002,44344000
2015-07-01,25.863962173461914,26.05478083529721,25.685041554142224,26.007200009308395,39220000
2015-07-02,25.941282272338867,26.00323604143686,25.82629684829002,25.82629684829002,24718000
2015-07-06,25.91451644897461,26.032973153376833,25.723204324282293,25.747985452474076,25610000
2015-07-07,26.021575927734375,26.079069589938754,25.53387713224761,25.927902229358374,31944000
2015-07-08,25.61565399169922,25.908274395565368,25.579969314419582,25.824810366821612,25934000
2015-07-09,25.806468963623047,25.959617729853452,25.790112701102874,25.927402453344232,36846000
2015-07-10,26.274843215942383,26.39528136591524,26.04784450066255,26.084521784713402,39134000
2015-07-13,27.088665008544922,27.116420175701005,26.387349789286922,26.4111383119816,44130000
2015-07-14,27.8098087310791,28.045183144430847,27.096597335353977,27.09907412487853,64882000
2015-07-15,27.766193389892578,28.07759768715586,27.596192980746363,27.76173327795157,35692000
2015-07-16,28.73911476135254,28.78025215485729,28.00310368068777,28.009051756796143,95366000
2015-07-17,33.35244369506836,33.42867210009926,31.968148867580293,32.16640170985248,223298000
2015-07-20,32.86127471923828,33.15171329245746,32.3651491578114,32.673927319095796,117218000
2015-07-21,32.825592041015625,33.35591623980844,32.42908634152104,32.47419038683539,67544000
2015-07-22,32.815673828125,33.63544581468647,32.662029682059554,32.75570148719672,78586000
2015-07-23,31.93246078491211,32.891503938702115,31.769892639674513,32.774535190176,60582000
2015-07-24,30.905513763427734,32.1252607520673,30.853968181402088,32.06726984527455,72514000
2015-07-27,31.08890151977539,31.437824477900325,30.75385425639645,30.77863538884444,53508000
2015-07-28,31.12557601928711,31.36496625166098,30.89312647010529,31.36496625166098,34546000
2015-07-29,31.320356369018555,31.39123036097572,30.860410895417246,31.165224268659035,31502000
2015-07-30,31.353069305419922,31.483420286049192,30.830676557727774,31.224701647178094,29484000
2015-07-31,31.00712013244629,31.368929937350792,31.00166741393797,31.29309858023162,34122000
2015-08-03,31.284671783447266,31.376165526067485,30.99373786612799,30.99373786612799,26090000
2015-08-04,31.187528610229492,31.46309886852728,31.08394208440742,31.14639121465315,29818000
2015-08-05,31.907678604125977,32.10989807518693,31.38132111258285,31.439308239788797,46686000
2015-08-06,31.85315704345703,31.986930142530824,31.33621516516944,31.968144356392976,31452000
2015-08-07,31.487380981445312,31.853155496470908,31.210324681588904,31.731728536897432,28078000
2015-08-10,31.40957260131836,31.89082984896523,31.28660661192385,31.69456033893948,36184000
2015-08-11,32.75025177001953,33.450079058056446,32.427596045880335,33.167570012887644,100584000
2015-08-12,32.689781188964844,32.95940334193755,32.329455607197325,32.86424169233359,58734000
2015-08-13,32.535640716552734,32.93462315307146,32.29828486902417,32.67798616062419,36214000
2015-08-14,32.568851470947266,32.70440560781805,32.347800820054815,32.46427422230582,21442000
2015-08-17,32.75471115112305,32.77998953093099,32.277420551853346,32.55299081466315,21034000
2015-08-18,32.519775390625,32.90983752771417,32.387443008462675,32.805755666386645,29122000
2015-08-19,32.75619888305664,33.058533614765594,32.42363219072016,32.543081522085124,42682000
2015-08-20,32.0588493347168,32.859790232548555,31.864067774622697,32.48657770671587,57106000
2015-08-21,30.35635757446289,31.72280806435399,30.34892342432902,31.70942772852047,85304000
2015-08-24,29.222848892211914,29.704601464186005,28.005582484890127,28.39960755125364,115406000
2015-08-25,28.848651885986328,30.60268598876245,28.801566412247247,30.476797007737595,70760000
2015-08-26,31.156301498413086,31.30945216398413,29.69072281707971,30.25078540250803,84718000
2015-08-27,31.60187530517578,31.898261928038927,30.828196219798198,31.690591636331337,69826000
2015-08-28,31.2435359954834,31.565696385263823,30.9550807436105,31.364471399147348,39574000
2015-08-31,30.642333984375,31.512165415163405,30.61408345947115,31.10277481096345,43534000
2015-09-01,29.628276824951172,30.375191506904482,29.4453895417902,29.854780185018623,74042000
2015-09-02,30.448545455932617,30.448545455932617,29.723439727510865,30.014869021149014,51512000
2015-09-03,30.047578811645508,30.714697347794296,29.87762756352061,30.580381618194,35192000
2015-09-04,29.77250099182129,29.909790746054963,29.502383485447087,29.73780703486825,41780000
2015-09-08,30.464406967163086,30.54618640739059,29.94201229072023,30.35685567809522,45590000
2015-09-09,30.368247985839844,31.052218071614465,30.21361125435446,30.789534716570962,34042000
2015-09-10,30.795978546142578,30.93525163173175,30.304315040513963,30.387085184832312,38106000
2015-09-11,31.015050888061523,31.015546246004188,30.60120012443701,30.71668091749024,27470000
2015-09-14,30.8896541595459,31.019507882602078,30.70081881501565,31.011578374958077,34046000
2015-09-15,31.479454040527344,31.655897878844343,30.91641739066129,31.061141307035744,41688000
2015-09-16,31.521089553833008,31.618728008410894,31.339688339231035,31.495813063781274,25730000
2015-09-17,31.864065170288086,32.260567051002155,31.473507584723436,31.610797358253915,45494000
2015-09-18,31.187528610229492,31.720331430359632,31.07700329215789,31.56123456654135,102668000
2015-09-21,31.49432373046875,31.546364672830652,31.023476568905114,31.442778146032325,35770000
2015-09-22,30.862396240234375,31.103272538454412,30.502567866673974,31.076012727244724,51258000
2015-09-23,30.846038818359375,31.17166857621272,30.729070069778388,30.830675160599554,29418000
2015-09-24,31.016536712646484,31.0918708189964,30.352392214218725,30.562539298838796,44802000
2015-09-25,30.33108139038086,31.21330445347215,30.283005199311344,31.21330445347215,43480000
2015-09-28,29.484540939331055,30.46167596782168,29.211449379552228,30.250290497286915,62554000
2015-09-29,29.488508224487305,29.985624454454772,29.253082765850714,29.602998291446877,46190000
2015-09-30,30.15513038635254,30.171982008792273,29.773992176503803,29.900376508783246,48268000
2015-10-01,30.297378540039062,30.337027971894692,29.73037710627432,30.152654616009638,37352000
2015-10-02,31.071552276611328,31.09286401115195,29.892942645117625,30.094664867734938,53696000
2015-10-05,31.793188095092773,31.869514803728755,31.076010089149605,31.323825158615424,36072000
2015-10-06,31.989959716796875,32.178796998689926,31.548353718160943,31.662843812125917,43326000
2015-10-07,31.837299346923828,32.24614356333524,31.33126099323538,32.17829465539811,41854000
2015-10-08,31.678699493408203,31.940887531885874,31.00464213063,31.787738740527953,43642000
2015-10-09,31.899248123168945,32.01720756984518,31.488271285149807,31.720325631154854,32974000
2015-10-12,32.0509147644043,32.141614416179955,31.671262644920933,31.823916065340484,25504000
2015-10-13,32.329959869384766,32.60314788602225,31.87645777898046,31.87645777898046,36154000
2015-10-14,32.27345275878906,32.68135920127251,32.15896457954985,32.375057850976454,28310000
2015-10-15,32.79783630371094,32.86672887475557,32.43701529149019,32.44693001355392,37714000
2015-10-16,32.82062911987305,32.9579188831032,32.57281404501005,32.91529541624749,32222000
2015-10-19,33.01393127441406,33.049615956665036,32.69078013946803,32.770079013208104,29546000
2015-10-20,32.229835510253906,32.94552552736628,31.928245760825416,32.91182228581185,49964000
2015-10-21,31.849693298339844,32.50689716347676,31.80607532960345,32.42165022050378,35822000
2015-10-22,32.30467987060547,32.60255257974774,31.919079651725212,32.05240277837789,81420000
2015-10-23,34.79323196411133,36.180997774868516,34.76845272760065,36.057090248242254,133078000
2015-10-26,35.32753372192383,35.64325071279298,34.75656744886756,34.77094039369279,54332000
2015-10-27,35.114906311035156,35.36916486559218,34.919629388452854,35.0598913242676,44916000
2015-10-28,35.33595275878906,35.33743883255499,34.84676601336836,35.05741035231157,43578000
2015-10-29,35.532718658447266,35.59913065061805,35.19023727469164,35.21452493771692,29120000
2015-10-30,35.229888916015625,35.58624788720972,35.19221902636,35.473737357515546,38176000
2015-11-02,35.74038314819336,35.76566152426955,34.984051110907814,35.24227624536802,37726000
2015-11-03,35.79243087768555,35.915839283766346,35.423680389139555,35.62887201028088,31308000
2015-11-04,36.08732986450195,36.334649612416605,35.77954619534037,35.78449977487968,34134000
2015-11-05,36.24295425415039,36.65085689434383,36.154731392811456,36.154731392811456,37232000
2015-11-06,36.36735534667969,36.44913477009379,36.03280350374543,36.255343968292834,30232000
2015-11-09,35.927734375,36.414444318084435,35.65712148370823,36.19091311629834,41396000
2015-11-10,36.09773635864258,36.21024310474426,35.61102641977977,35.90345018196446,32160000
2015-11-11,36.44864273071289,36.72619441264312,36.192402782833874,36.30292809769952,27328000
2015-11-12,36.24195861816406,36.56758642879972,36.11383866693711,36.23055782562085,36744000
2015-11-13,35.536678314208984,36.237995392167925,35.52329608912907,36.13986159582038,41510000
2015-11-16,36.12945556640625,36.15572087753717,35.25565941090196,35.46729066170302,38118000
2015-11-17,35.94805145263672,36.27244278304067,35.83539346358564,36.14580889604266,30218000
2015-11-18,36.676631927490234,36.746515205450514,36.032311205410025,36.06106087059763,33686000
2015-11-19,36.59783172607422,36.775759763391484,36.549256396296144,36.614186101077344,26542000
2015-11-20,37.4993782043457,37.56479947701591,36.82532091149291,37.000276777853536,44246000
2015-11-23,37.468650817871094,37.802109895468426,37.262468477733066,37.54151002870225,28290000
2015-11-24,37.087013244628906,37.433903669409055,36.55916594009627,37.27138469051694,46662000
2015-11-25,37.08057403564453,37.271388937043845,36.97698750699064,37.08007867771018,22442000
2015-11-27,37.185150146484375,37.34127486228603,37.04786037568873,37.09593656336317,16770000
2015-11-30,36.80550003051758,37.41660913809234,36.73957961004898,37.113283695064226,41952000
2015-12-01,38.016815185546875,38.111477698076285,37.00870140018088,37.02902241729094,42692000
2015-12-02,37.78584671020508,38.45866365738713,37.616343577094405,38.10899774425909,44608000
2015-12-03,37.298152923583984,38.11371248529837,36.955675308681876,37.965766844544866,51812000
2015-12-04,38.00541687011719,38.08868237550326,37.17226267698711,37.32590681935073,55146000
2015-12-07,37.8289680480957,38.10057541559299,37.424536706790015,38.05299459049389,36246000
2015-12-08,37.78535079956055,37.90579081682111,37.38042035190224,37.563309488030605,36590000
2015-12-09,37.2520637512207,37.87754580905664,36.52799789819554,37.62675855637972,54000000
2015-12-10,37.14550018310547,37.46220784756317,36.866462410037265,37.313521057829526,39768000
2015-12-11,36.62062454223633,36.95963461905122,36.515551951196926,36.73412199860253,44488000
2015-12-14,37.061737060546875,37.109317889147135,35.89204956861974,36.76535043362824,48250000
2015-12-15,36.84514617919922,37.572732441128686,36.825819657299974,37.32095448492845,53324000
2015-12-16,37.5732307434082,37.69713829950703,36.64863186402876,37.1722668296493,39866000
2015-12-17,37.144012451171875,37.80072091790262,37.12270071674166,37.78783404938982,31068000
2015-12-18,36.64243698120117,37.37696207263929,36.584945207806065,36.99929133787327,62974000
2015-12-21,37.061737060546875,37.17226237558757,36.67663221057973,36.98045298746484,30514000
2015-12-22,37.172264099121094,37.412645042804066,36.95071810086025,37.25404353390215,27308000
2015-12-23,37.187625885009766,37.38092134608272,36.87488488568468,37.344245954303965,31318000
2015-12-24,37.09296417236328,37.23917796236743,37.00474507802453,37.14996437073715,10544000
2015-12-28,37.79228973388672,37.81608203527373,37.14846824330257,37.316980658911405,30306000
2015-12-29,38.49064636230469,38.65816811336194,37.98658747246489,37.99947434275524,35300000
2015-12-30,38.21308517456055,38.54020290030438,38.00987877210357,38.49064063980449,25866000
2015-12-31,37.61237716674805,38.13873457694191,37.585612717910045,38.13873457694191,30018000
2016-01-04,36.76782989501953,36.87785986014869,36.24335549253778,36.825325448658575,65456000
2016-01-05,36.804508209228516,37.27138873182273,36.60922752477871,36.99631382544043,39014000
2016-01-06,36.85606002807617,37.03250580594468,36.12748288400621,36.18101180328757,38940000
2016-01-07,36.0020751953125,36.60228252692145,35.63877748103612,36.19636134960203,59274000
2016-01-08,35.41128921508789,36.341091172073725,35.33843378603499,36.25286830316662,49018000
2016-01-11,35.48860168457031,35.628617797600846,34.86955939635287,35.51735134718701,41812000
2016-01-12,35.98622131347656,36.11904908138234,35.552393655085744,35.768638183887745,40490000
2016-01-13,34.721866607666016,36.41593014323096,34.62521887705311,36.223130039910785,50034000
2016-01-14,35.423675537109375,35.78077561214136,34.15387294070975,34.96075794881781,44516000
2016-01-15,34.41903305053711,35.02816439554899,33.96900232966467,34.31197525206685,72162000
2016-01-19,34.782833099365234,35.18875436432236,34.367496251912456,34.85767374545115,45362000
2016-01-20,34.61729049682617,35.033618032609944,33.36879568468027,34.12958982536648,68900000
2016-01-21,35.02073669433594,35.64523187798888,34.41953846211827,34.80216659421237,48244000
2016-01-22,35.94557571411133,36.088318188954524,35.69136637462463,35.86379628939984,40236000
2016-01-25,35.27250671386719,36.16513775104034,35.1902319369798,35.86280309200669,34234000
2016-01-26,35.340415954589844,35.60012720608414,35.015283422962426,35.38056263577436,26634000
2016-01-27,34.69361877441406,35.59789659202862,34.41606707138987,35.37163901504697,43884000
2016-01-28,36.22857666015625,36.363884972782145,35.3062090510326,35.7953956979819,53528000
2016-01-29,36.822845458984375,36.923955201373595,36.022403730471986,36.25683660750197,69486000
2016-02-01,37.271392822265625,37.561835200478406,36.83871085625907,37.19506609747784,102784000
2016-02-02,37.89836120605469,39.14834213618117,37.89836120605469,38.8821874498031,126962000
2016-02-03,36.02983474731445,38.38655482412575,35.710154954208825,38.17442819877664,123420000
2016-02-04,35.09111022949219,36.03230909769311,34.78629497561751,35.82464070757348,103374000
2016-02-05,33.87978744506836,34.89186400597188,33.71028053117882,34.88591593058097,102114000
2016-02-08,33.83865737915039,33.90259258606245,32.86325599383191,33.100664796219334,84948000
2016-02-09,33.60917282104492,34.68915128362103,33.14625522349085,33.32220558112384,72178000
2016-02-10,33.90705490112305,34.75904032059384,33.80842194912104,34.04285482464889,52760000
2016-02-11,33.856998443603516,34.166272009383036,33.15112460884341,33.455043770373656,60480000
2016-02-12,33.821800231933594,34.38434150854735,33.63346213703149,34.2113670709542,42828000
2016-02-16,34.248046875,34.59499029203344,33.95314629399703,34.34618068889687,50400000
2016-02-17,35.110435485839844,35.17734661005789,34.266875088266616,34.599441715215065,49852000
2016-02-18,34.562767028808594,35.30621221543583,34.49734197683195,35.18973883368894,37664000
2016-02-19,34.73921585083008,34.84681439553333,34.39921125601237,34.44778280079231,31786000
2016-02-22,35.0142936706543,35.350327867538844,34.818517620089395,35.063360577444,38996000
2016-02-23,34.48842239379883,35.110436850196145,34.375915654255444,34.76597405858841,40186000
2016-02-24,34.672306060791016,34.69411315379093,33.74151338466698,34.14495405856096,39272000
2016-02-25,34.97909927368164,34.990500068880266,34.227478689392726,34.69460878387444,32844000
2016-02-26,34.945404052734375,35.359750217378576,34.73674111507105,35.119369242653896,44870000
2016-02-29,34.58358383178711,35.233848808530794,34.57912182957413,34.7099681537909,49622000
2016-03-01,35.62638854980469,35.62638854980469,34.68270909361994,34.87352775678226,43028000
2016-03-02,35.62837600708008,35.68537241813432,35.2888667676118,35.63581015715854,32580000
2016-03-03,35.30968475341797,35.6581142325892,34.992481731085995,35.61994898326992,39160000
2016-03-04,35.233848571777344,35.511404014348784,34.992476941823796,35.4370587389929,39442000
2016-03-07,34.454227447509766,35.095126072883176,34.0448386985287,35.03609907088258,59702000
2016-03-08,34.3952522277832,34.88195844567212,33.9675200773798,34.12860216899403,41526000
2016-03-09,34.953819274902344,34.975626364704304,34.396730753127784,34.6182767188651,28430000
2016-03-10,35.32950973510742,35.508927620260785,34.86064400311226,35.096562942893044,56670000
2016-03-11,36.02339172363281,36.02834908412697,35.54287942200406,35.68537234000677,39416000
2016-03-14,36.20528793334961,36.453598361586344,35.9406193509022,36.022894135764844,34366000
2016-03-15,36.09823226928711,36.294499880589406,35.921786537193476,36.028348990070135,34420000
2016-03-16,36.48284149169922,36.551238696666324,35.908899399465824,36.00108890947788,32488000
2016-03-17,36.56660461425781,36.82879265571482,36.47838174342069,36.50068419476,37216000
2016-03-18,36.557682037353516,36.77575673867878,36.2717017077853,36.76881794661809,59614000
2016-03-21,36.780216217041016,36.800537233921155,36.35526344480313,36.503159911534766,36730000
2016-03-22,36.71379852294922,36.92444283016097,36.55073881994443,36.55073881994443,25394000
2016-03-23,36.58047866821289,36.9601307877063,36.48581237194575,36.79359978360784,28642000
2016-03-24,36.44369125366211,36.56497077044207,36.23057009738624,36.28062772352453,31898000
2016-03-28,36.355953216552734,36.626569853205346,36.3049048892072,36.51753062599529,26026000
2016-03-29,36.913047790527344,37.035964620267166,36.1195448971051,36.40849738417114,38076000
2016-03-30,37.19853210449219,37.56282058449422,37.10981387993066,37.17722037004377,35648000
2016-03-31,36.92197036743164,37.21439034865636,36.723222187982365,37.13509148885365,34376000
2016-04-01,37.16780090332031,37.18911263770932,36.52794216966144,36.607244812245945,31534000
2016-04-04,36.93881607055664,37.311034010255185,36.79706431655167,37.17523033182441,22684000
2016-04-05,36.567596435546875,36.81541154154148,36.44716016958728,36.57751115734738,22646000
2016-04-06,36.958648681640625,36.98590849402539,36.4565750446314,36.466985124184085,21074000
2016-04-07,36.69050979614258,37.02357181499946,36.49225697386002,36.942786881179536,29064000
2016-04-08,36.63450622558594,36.9467518863662,36.45607905332342,36.87340109826066,25816000
2016-04-11,36.483341217041016,36.924451815414464,36.48086442720154,36.82631799875162,24402000
2016-04-12,36.82978057861328,36.866459751483006,36.23105925528053,36.577507277788165,27060000
2016-04-13,37.25750732421875,37.3893481476687,36.88781909082784,37.13062764229253,34142000
2016-04-14,37.330867767333984,37.53457332917417,37.30633431361642,37.37101445015141,22706000
